"Time","coredns","etcd","gnb-crc","gnb-crc-5cc99f5f84-gljgk","gnb-layer-map","gnb-layer-map-cc7748bbb-bx8m2","gnb-ldpc","gnb-modulation","gnb-modulation-5588bd5dd6-7sb8d","gnb-ofdm-mod","gnb-precoding","gnb-precoding-75b79846c-nq9qx","gnb-scramble","gnb-scramble-64d657bcf5-pd75v","grafana","kepler","kindnet-cni","kube-apiserver","kube-controller-manager","kube-proxy","kube-scheduler","kube-state-metrics","local-path-provisioner","prometheus-server","prometheus-server-configmap-reload"
2026-06-09 20:39:23,0.0378,0.0756,10.5,,10.4,,10.5,10.5,,10.5,0,,10.5,,0.0378,0.567,0,0.189,0.0756,0,0.0756,0,0,0,0
2026-06-09 20:39:24,0.0378,0.0756,10.5,,10.4,,10.5,10.5,,10.5,0,,10.5,,0.0378,0.567,0,0.189,0.0756,0,0.0756,0,0,0,0
2026-06-09 20:39:25,0.0378,0.0756,10.5,,10.4,,10.5,10.5,,10.5,0,,10.5,,0.0378,0.567,0,0.189,0.0756,0,0.0756,0,0,0,0
2026-06-09 20:39:26,0.0378,0.0756,10.5,,10.4,,10.5,10.5,,10.5,0,,10.5,,0.0378,0.567,0,0.189,0.0756,0,0.0756,0,0,0,0
2026-06-09 20:39:27,0,0.129,10.8,,10.8,,10.8,10.8,,10.8,0,,10.8,,0,0.302,0,0.259,0.173,0,0.0432,0,0,0.0432,0
2026-06-09 20:39:28,0,0.129,10.8,,10.8,,10.8,10.8,,10.8,0,,10.8,,0,0.302,0,0.259,0.173,0,0.0432,0,0,0.0432,0
2026-06-09 20:39:29,0,0.129,10.8,,10.8,,10.8,10.8,,10.8,0,,10.8,,0,0.302,0,0.259,0.173,0,0.0432,0,0,0.0432,0
2026-06-09 20:39:30,0,0.129,10.8,,10.8,,10.8,10.8,,10.8,0,,10.8,,0,0.302,0,0.259,0.173,0,0.0432,0,0,0.0432,0
2026-06-09 20:39:31,0,0.129,10.8,,10.8,,10.8,10.8,,10.8,0,,10.8,,0,0.302,0,0.259,0.173,0,0.0432,0,0,0.0432,0
2026-06-09 20:39:32,0,0.137,11.4,,11.4,,11.4,11.4,,11.4,,,11.4,,0.0457,0.365,0,0.457,0.137,0,0.0914,0,0,0.137,0
2026-06-09 20:39:33,0,0.137,11.4,,11.4,,11.4,11.4,,11.4,,,11.4,,0.0457,0.365,0,0.457,0.137,0,0.0914,0,0,0.137,0
2026-06-09 20:39:34,0,0.137,11.4,,11.4,,11.4,11.4,,11.4,,,11.4,,0.0457,0.365,0,0.457,0.137,0,0.0914,0,0,0.137,0
2026-06-09 20:39:35,0,0.137,11.4,,11.4,,11.4,11.4,,11.4,,,11.4,,0.0457,0.365,0,0.457,0.137,0,0.0914,0,0,0.137,0
2026-06-09 20:39:36,0,0.137,11.4,,11.4,,11.4,11.4,,11.4,,,11.4,,0.0457,0.365,0,0.457,0.137,0,0.0914,0,0,0.137,0
2026-06-09 20:39:37,0.0428,0.128,10.7,,10.6,,10.7,10.7,,10.6,,,10.7,,0.0214,0.321,0,0.214,0.128,0,0.0642,0.0214,0,0.0214,0
2026-06-09 20:39:38,0.0428,0.128,10.7,,10.6,,10.7,10.7,,10.6,,,10.7,,0.0214,0.321,0,0.214,0.128,0,0.0642,0.0214,0,0.0214,0
2026-06-09 20:39:39,0.0428,0.128,10.7,,10.6,,10.7,10.7,,10.6,,,10.7,,0.0214,0.321,0,0.214,0.128,0,0.0642,0.0214,0,0.0214,0
2026-06-09 20:39:40,0.0428,0.128,10.7,,10.6,,10.7,10.7,,10.6,,,10.7,,0.0214,0.321,0,0.214,0.128,0,0.0642,0.0214,0,0.0214,0
2026-06-09 20:39:41,0.0428,0.128,10.7,,10.6,,10.7,10.7,,10.6,,,10.7,,0.0214,0.321,0,0.214,0.128,0,0.0642,0.0214,0,0.0214,0
2026-06-09 20:39:42,0.0224,0.134,11.2,,11.2,,11.2,11.2,,11.2,,,11.2,,0.0224,0.313,0.0224,0.470,0.179,0.0224,0.0671,0.0224,0,0.0448,0
2026-06-09 20:39:43,0.0224,0.134,11.2,,11.2,,11.2,11.2,,11.2,,,11.2,,0.0224,0.313,0.0224,0.470,0.179,0.0224,0.0671,0.0224,0,0.0448,0
2026-06-09 20:39:44,0.0224,0.134,11.2,,11.2,,11.2,11.2,,11.2,,,11.2,,0.0224,0.313,0.0224,0.470,0.179,0.0224,0.0671,0.0224,0,0.0448,0
2026-06-09 20:39:45,0.0224,0.134,11.2,,11.2,,11.2,11.2,,11.2,,,11.2,,0.0224,0.313,0.0224,0.470,0.179,0.0224,0.0671,0.0224,0,0.0448,0
2026-06-09 20:39:46,0.0224,0.134,11.2,,11.2,,11.2,11.2,,11.2,,,11.2,,0.0224,0.313,0.0224,0.470,0.179,0.0224,0.0671,0.0224,0,0.0448,0
2026-06-09 20:39:47,0.0211,0.105,10.5,,10.5,,10.5,10.5,,10.5,,,10.5,,0.0211,0.316,0,0.211,0.126,0,0.0632,0,0,0.0632,0
2026-06-09 20:39:48,0.0211,0.105,10.5,,10.5,,10.5,10.5,,10.5,,,10.5,,0.0211,0.316,0,0.211,0.126,0,0.0632,0,0,0.0632,0
2026-06-09 20:39:49,0.0211,0.105,10.5,,10.5,,10.5,10.5,,10.5,,,10.5,,0.0211,0.316,0,0.211,0.126,0,0.0632,0,0,0.0632,0
2026-06-09 20:39:50,0.0211,0.105,10.5,,10.5,,10.5,10.5,,10.5,,,10.5,,0.0211,0.316,0,0.211,0.126,0,0.0632,0,0,0.0632,0
2026-06-09 20:39:51,0.0211,0.105,10.5,,10.5,,10.5,10.5,,10.5,,,10.5,,0.0211,0.316,0,0.211,0.126,0,0.0632,0,0,0.0632,0
2026-06-09 20:39:52,0,0.111,11.1,,11.1,,11.1,11.1,,11.1,,,11.1,,0.0222,0.355,0,0.222,0.133,0,0.0665,0,0,0.0222,0
2026-06-09 20:39:53,0,0.111,11.1,,11.1,,11.1,11.1,,11.1,,,11.1,,0.0222,0.355,0,0.222,0.133,0,0.0665,0,0,0.0222,0
2026-06-09 20:39:54,0,0.111,11.1,,11.1,,11.1,11.1,,11.1,,,11.1,,0.0222,0.355,0,0.222,0.133,0,0.0665,0,0,0.0222,0
2026-06-09 20:39:55,0,0.111,11.1,,11.1,,11.1,11.1,,11.1,,,11.1,,0.0222,0.355,0,0.222,0.133,0,0.0665,0,0,0.0222,0
2026-06-09 20:39:56,0,0.111,11.1,,11.1,,11.1,11.1,,11.1,,,11.1,,0.0222,0.355,0,0.222,0.133,0,0.0665,0,0,0.0222,0
2026-06-09 20:39:57,0.0209,0.125,10.5,,10.4,,10.5,10.5,,10.4,,,10.5,,0,0.314,0,0.188,0.105,0,0.0627,0,0,0.0627,0
2026-06-09 20:39:58,0.0209,0.125,10.5,,10.4,,10.5,10.5,,10.4,,,10.5,,0,0.314,0,0.188,0.105,0,0.0627,0,0,0.0627,0
2026-06-09 20:39:59,0.0209,0.125,10.5,,10.4,,10.5,10.5,,10.4,,,10.5,,0,0.314,0,0.188,0.105,0,0.0627,0,0,0.0627,0
2026-06-09 20:40:00,0.0209,0.125,10.5,,10.4,,10.5,10.5,,10.4,,,10.5,,0,0.314,0,0.188,0.105,0,0.0627,0,0,0.0627,0
2026-06-09 20:40:01,0.0209,0.125,10.5,,10.4,,10.5,10.5,,10.4,,,10.5,,0,0.314,0,0.188,0.105,0,0.0627,0,0,0.0627,0
2026-06-09 20:40:02,0.0218,0.0873,10.9,,10.9,,10.9,10.9,,10.9,,,10.9,,0.0436,0.306,0,0.240,0.109,0,0.0873,0.0218,0,0.0218,0
2026-06-09 20:40:03,0.0218,0.0873,10.9,,10.9,,10.9,10.9,,10.9,,,10.9,,0.0436,0.306,0,0.240,0.109,0,0.0873,0.0218,0,0.0218,0
2026-06-09 20:40:04,0.0218,0.0873,10.9,,10.9,,10.9,10.9,,10.9,,,10.9,,0.0436,0.306,0,0.240,0.109,0,0.0873,0.0218,0,0.0218,0
2026-06-09 20:40:05,0.0218,0.0873,10.9,,10.9,,10.9,10.9,,10.9,,,10.9,,0.0436,0.306,0,0.240,0.109,0,0.0873,0.0218,0,0.0218,0
2026-06-09 20:40:06,0.0218,0.0873,10.9,,10.9,,10.9,10.9,,10.9,,,10.9,,0.0436,0.306,0,0.240,0.109,0,0.0873,0.0218,0,0.0218,0
2026-06-09 20:40:07,0,0.110,11.0,,11.0,,11.0,11.0,,11.0,,,11.0,,0.0219,0.351,0,0.197,0.110,0,0.0438,0,0,0.0219,0
2026-06-09 20:40:08,0,0.110,11.0,,11.0,,11.0,11.0,,11.0,,,11.0,,0.0219,0.351,0,0.197,0.110,0,0.0438,0,0,0.0219,0
2026-06-09 20:40:09,0,0.110,11.0,,11.0,,11.0,11.0,,11.0,,,11.0,,0.0219,0.351,0,0.197,0.110,0,0.0438,0,0,0.0219,0
2026-06-09 20:40:10,0,0.110,11.0,,11.0,,11.0,11.0,,11.0,,,11.0,,0.0219,0.351,0,0.197,0.110,0,0.0438,0,0,0.0219,0
2026-06-09 20:40:11,0,0.110,11.0,,11.0,,11.0,11.0,,11.0,,,11.0,,0.0219,0.351,0,0.197,0.110,0,0.0438,0,0,0.0219,0
2026-06-09 20:40:12,0.0417,0.125,10.4,,10.4,,10.4,10.4,,10.4,,,10.4,,0.0208,0.312,0,0.229,0.187,0,0.0625,0,0,0.146,0
2026-06-09 20:40:13,0.0417,0.125,10.4,,10.4,,10.4,10.4,,10.4,,,10.4,,0.0208,0.312,0,0.229,0.187,0,0.0625,0,0,0.146,0
2026-06-09 20:40:14,0.0417,0.125,10.4,,10.4,,10.4,10.4,,10.4,,,10.4,,0.0208,0.312,0,0.229,0.187,0,0.0625,0,0,0.146,0
2026-06-09 20:40:15,0.0417,0.125,10.4,,10.4,,10.4,10.4,,10.4,,,10.4,,0.0208,0.312,0,0.229,0.187,0,0.0625,0,0,0.146,0
2026-06-09 20:40:16,0.0417,0.125,10.4,,10.4,,10.4,10.4,,10.4,,,10.4,,0.0208,0.312,0,0.229,0.187,0,0.0625,0,0,0.146,0
2026-06-09 20:40:17,0.0438,0.110,11.0,,11.0,,11.0,11.0,,11.0,,,10.9,,0.0219,0.329,0,0.197,0.110,0,0.0657,0,0,0.0438,0
2026-06-09 20:40:18,0.0438,0.110,11.0,,11.0,,11.0,11.0,,11.0,,,10.9,,0.0219,0.329,0,0.197,0.110,0,0.0657,0,0,0.0438,0
2026-06-09 20:40:19,0.0438,0.110,11.0,,11.0,,11.0,11.0,,11.0,,,10.9,,0.0219,0.329,0,0.197,0.110,0,0.0657,0,0,0.0438,0
2026-06-09 20:40:20,0.0438,0.110,11.0,,11.0,,11.0,11.0,,11.0,,,10.9,,0.0219,0.329,0,0.197,0.110,0,0.0657,0,0,0.0438,0
2026-06-09 20:40:21,0.0438,0.110,11.0,,11.0,,11.0,11.0,,11.0,,,10.9,,0.0219,0.329,0,0.197,0.110,0,0.0657,0,0,0.0438,0
2026-06-09 20:40:22,0,0.0869,12.0,,12.0,,12.0,12.1,,12.0,,,12.0,,0.130,0.739,0,0.261,0.174,0,0.0435,0,0,0.0435,0
2026-06-09 20:40:23,0,0.0869,12.0,,12.0,,12.0,12.1,,12.0,,,12.0,,0.130,0.739,0,0.261,0.174,0,0.0435,0,0,0.0435,0
2026-06-09 20:40:24,0,0.0869,12.0,,12.0,,12.0,12.1,,12.0,,,12.0,,0.130,0.739,0,0.261,0.174,0,0.0435,0,0,0.0435,0
2026-06-09 20:40:25,0,0.0869,12.0,,12.0,,12.0,12.1,,12.0,,,12.0,,0.130,0.739,0,0.261,0.174,0,0.0435,0,0,0.0435,0
2026-06-09 20:40:26,0,0.0869,12.0,,12.0,,12.0,12.1,,12.0,,,12.0,,0.130,0.739,0,0.261,0.174,0,0.0435,0,0,0.0435,0
2026-06-09 20:40:27,0.0237,0.142,11.8,,11.8,,11.8,11.8,,11.8,,,11.8,,0.0237,0.403,0,0.237,0.118,0,0.0710,0,0,0.0237,0
2026-06-09 20:40:28,0.0237,0.142,11.8,,11.8,,11.8,11.8,,11.8,,,11.8,,0.0237,0.403,0,0.237,0.118,0,0.0710,0,0,0.0237,0
2026-06-09 20:40:29,0.0237,0.142,11.8,,11.8,,11.8,11.8,,11.8,,,11.8,,0.0237,0.403,0,0.237,0.118,0,0.0710,0,0,0.0237,0
2026-06-09 20:40:30,0.0237,0.142,11.8,,11.8,,11.8,11.8,,11.8,,,11.8,,0.0237,0.403,0,0.237,0.118,0,0.0710,0,0,0.0237,0
2026-06-09 20:40:31,0.0237,0.142,11.8,,11.8,,11.8,11.8,,11.8,,,11.8,,0.0237,0.403,0,0.237,0.118,0,0.0710,0,0,0.0237,0
2026-06-09 20:40:32,0,0.102,10.2,,10.2,,10.2,10.2,,10.2,,,10.2,,0,0.285,0,0.407,0.142,0,0.0611,0.0204,0,0.122,0
2026-06-09 20:40:33,0,0.102,10.2,,10.2,,10.2,10.2,,10.2,,,10.2,,0,0.285,0,0.407,0.142,0,0.0611,0.0204,0,0.122,0
2026-06-09 20:40:34,0,0.102,10.2,,10.2,,10.2,10.2,,10.2,,,10.2,,0,0.285,0,0.407,0.142,0,0.0611,0.0204,0,0.122,0
2026-06-09 20:40:35,0,0.102,10.2,,10.2,,10.2,10.2,,10.2,,,10.2,,0,0.285,0,0.407,0.142,0,0.0611,0.0204,0,0.122,0
2026-06-09 20:40:36,0,0.102,10.2,,10.2,,10.2,10.2,,10.2,,,10.2,,0,0.285,0,0.407,0.142,0,0.0611,0.0204,0,0.122,0
2026-06-09 20:40:37,0.0236,0.118,11.8,,11.8,,11.8,11.8,,11.8,,,11.8,,0.0471,0.377,0,0.212,0.0943,0,0.0707,0.0236,0,0.0471,0
2026-06-09 20:40:38,0.0236,0.118,11.8,,11.8,,11.8,11.8,,11.8,,,11.8,,0.0471,0.377,0,0.212,0.0943,0,0.0707,0.0236,0,0.0471,0
2026-06-09 20:40:39,0.0236,0.118,11.8,,11.8,,11.8,11.8,,11.8,,,11.8,,0.0471,0.377,0,0.212,0.0943,0,0.0707,0.0236,0,0.0471,0
2026-06-09 20:40:40,0.0236,0.118,11.8,,11.8,,11.8,11.8,,11.8,,,11.8,,0.0471,0.377,0,0.212,0.0943,0,0.0707,0.0236,0,0.0471,0
2026-06-09 20:40:41,0.0236,0.118,11.8,,11.8,,11.8,11.8,,11.8,,,11.8,,0.0471,0.377,0,0.212,0.0943,0,0.0707,0.0236,0,0.0471,0
2026-06-09 20:40:42,0.0209,0.105,10.5,,10.4,,10.5,10.5,,10.4,,,10.5,,0.0209,0.293,0,0.230,0.188,0,0.0419,0,0,0.0419,0
2026-06-09 20:40:43,0.0209,0.105,10.5,,10.4,,10.5,10.5,,10.4,,,10.5,,0.0209,0.293,0,0.230,0.188,0,0.0419,0,0,0.0419,0
2026-06-09 20:40:44,0.0209,0.105,10.5,,10.4,,10.5,10.5,,10.4,,,10.5,,0.0209,0.293,0,0.230,0.188,0,0.0419,0,0,0.0419,0
2026-06-09 20:40:45,0.0209,0.105,10.5,,10.4,,10.5,10.5,,10.4,,,10.5,,0.0209,0.293,0,0.230,0.188,0,0.0419,0,0,0.0419,0
2026-06-09 20:40:46,0.0209,0.105,10.5,,10.4,,10.5,10.5,,10.4,,,10.5,,0.0209,0.293,0,0.230,0.188,0,0.0419,0,0,0.0419,0
2026-06-09 20:40:47,0.0220,0.154,11.0,,11.0,,11.0,11.0,,11.0,,0.550,11.0,,0,0.352,0,0.242,0.110,0,0.0880,0.0220,0,0.0440,0
2026-06-09 20:40:48,0.0220,0.154,11.0,,11.0,,11.0,11.0,,11.0,,0.550,11.0,,0,0.352,0,0.242,0.110,0,0.0880,0.0220,0,0.0440,0
2026-06-09 20:40:49,0.0220,0.154,11.0,,11.0,,11.0,11.0,,11.0,,0.550,11.0,,0,0.352,0,0.242,0.110,0,0.0880,0.0220,0,0.0440,0
2026-06-09 20:40:50,0.0220,0.154,11.0,,11.0,,11.0,11.0,,11.0,,0.550,11.0,,0,0.352,0,0.242,0.110,0,0.0880,0.0220,0,0.0440,0
2026-06-09 20:40:51,0.0220,0.154,11.0,,11.0,,11.0,11.0,,11.0,,0.550,11.0,,0,0.352,0,0.242,0.110,0,0.0880,0.0220,0,0.0440,0
2026-06-09 20:40:52,0.0189,0.113,9.44,,9.44,,9.44,9.44,,9.44,9.44,,9.44,,0.0378,0.302,0,0.227,0.132,0.0189,0.0378,0,0,0.0378,0
2026-06-09 20:40:53,0.0189,0.113,9.44,,9.44,,9.44,9.44,,9.44,9.44,,9.44,,0.0378,0.302,0,0.227,0.132,0.0189,0.0378,0,0,0.0378,0
2026-06-09 20:40:54,0.0189,0.113,9.44,,9.44,,9.44,9.44,,9.44,9.44,,9.44,,0.0378,0.302,0,0.227,0.132,0.0189,0.0378,0,0,0.0378,0
2026-06-09 20:40:55,0.0189,0.113,9.44,,9.44,,9.44,9.44,,9.44,9.44,,9.44,,0.0378,0.302,0,0.227,0.132,0.0189,0.0378,0,0,0.0378,0
2026-06-09 20:40:56,0.0189,0.113,9.44,,9.44,,9.44,9.44,,9.44,9.44,,9.44,,0.0378,0.302,0,0.227,0.132,0.0189,0.0378,0,0,0.0378,0
2026-06-09 20:40:57,0,0.132,10.9,,10.9,,10.9,11.0,,11.0,11.0,,10.9,,0,0.373,0,0.241,0.110,0,0.0658,0,0,0.0439,0
2026-06-09 20:40:58,0,0.132,10.9,,10.9,,10.9,11.0,,11.0,11.0,,10.9,,0,0.373,0,0.241,0.110,0,0.0658,0,0,0.0439,0
2026-06-09 20:40:59,0,0.132,10.9,,10.9,,10.9,11.0,,11.0,11.0,,10.9,,0,0.373,0,0.241,0.110,0,0.0658,0,0,0.0439,0
2026-06-09 20:41:00,0,0.132,10.9,,10.9,,10.9,11.0,,11.0,11.0,,10.9,,0,0.373,0,0.241,0.110,0,0.0658,0,0,0.0439,0
2026-06-09 20:41:01,0,0.132,10.9,,10.9,,10.9,11.0,,11.0,11.0,,10.9,,0,0.373,0,0.241,0.110,0,0.0658,0,0,0.0439,0
2026-06-09 20:41:02,0.0220,0.110,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0440,0.330,0,0.220,0.132,0,0.0660,0,0,0.0440,0
2026-06-09 20:41:03,0.0220,0.110,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0440,0.330,0,0.220,0.132,0,0.0660,0,0,0.0440,0
2026-06-09 20:41:04,0.0220,0.110,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0440,0.330,0,0.220,0.132,0,0.0660,0,0,0.0440,0
2026-06-09 20:41:05,0.0220,0.110,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0440,0.330,0,0.220,0.132,0,0.0660,0,0,0.0440,0
2026-06-09 20:41:06,0.0220,0.110,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0440,0.330,0,0.220,0.132,0,0.0660,0,0,0.0440,0
2026-06-09 20:41:07,0.0226,0.0905,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0,0.362,0,0.204,0.113,0,0.0679,0.0226,0,0.0226,0
2026-06-09 20:41:08,0.0226,0.0905,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0,0.362,0,0.204,0.113,0,0.0679,0.0226,0,0.0226,0
2026-06-09 20:41:09,0.0226,0.0905,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0,0.362,0,0.204,0.113,0,0.0679,0.0226,0,0.0226,0
2026-06-09 20:41:10,0.0226,0.0905,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0,0.362,0,0.204,0.113,0,0.0679,0.0226,0,0.0226,0
2026-06-09 20:41:11,0.0226,0.0905,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0,0.362,0,0.204,0.113,0,0.0679,0.0226,0,0.0226,0
2026-06-09 20:41:12,0.0441,0.110,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0441,0.331,0,0.221,0.176,0.0221,0.0882,0,0,0.0441,0
2026-06-09 20:41:13,0.0441,0.110,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0441,0.331,0,0.221,0.176,0.0221,0.0882,0,0,0.0441,0
2026-06-09 20:41:14,0.0441,0.110,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0441,0.331,0,0.221,0.176,0.0221,0.0882,0,0,0.0441,0
2026-06-09 20:41:15,0.0441,0.110,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0441,0.331,0,0.221,0.176,0.0221,0.0882,0,0,0.0441,0
2026-06-09 20:41:16,0.0441,0.110,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0441,0.331,0,0.221,0.176,0.0221,0.0882,0,0,0.0441,0
2026-06-09 20:41:17,0,0.104,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0.0835,0.313,0,0.230,0.104,0,0.0418,0.0209,0,0.0209,0
2026-06-09 20:41:18,0,0.104,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0.0835,0.313,0,0.230,0.104,0,0.0418,0.0209,0,0.0209,0
2026-06-09 20:41:19,0,0.104,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0.0835,0.313,0,0.230,0.104,0,0.0418,0.0209,0,0.0209,0
2026-06-09 20:41:20,0,0.104,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0.0835,0.313,0,0.230,0.104,0,0.0418,0.0209,0,0.0209,0
2026-06-09 20:41:21,0,0.104,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0.0835,0.313,0,0.230,0.104,0,0.0418,0.0209,0,0.0209,0
2026-06-09 20:41:22,0.0378,0.0755,10.5,,10.5,,10.5,10.5,,10.5,10.5,,10.5,,0.0378,0.491,0,0.227,0.151,0,0.0378,0,0,0,0
2026-06-09 20:41:23,0.0378,0.0755,10.5,,10.5,,10.5,10.5,,10.5,10.5,,10.5,,0.0378,0.491,0,0.227,0.151,0,0.0378,0,0,0,0
2026-06-09 20:41:24,0.0378,0.0755,10.5,,10.5,,10.5,10.5,,10.5,10.5,,10.5,,0.0378,0.491,0,0.227,0.151,0,0.0378,0,0,0,0
2026-06-09 20:41:25,0.0378,0.0755,10.5,,10.5,,10.5,10.5,,10.5,10.5,,10.5,,0.0378,0.491,0,0.227,0.151,0,0.0378,0,0,0,0
2026-06-09 20:41:26,0.0378,0.0755,10.5,,10.5,,10.5,10.5,,10.5,10.5,,10.5,,0.0378,0.491,0,0.227,0.151,0,0.0378,0,0,0,0
2026-06-09 20:41:27,0.0456,0.114,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0228,0.388,0,0.205,0.114,0,0.0456,0,0.0228,0.0228,0
2026-06-09 20:41:28,0.0456,0.114,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0228,0.388,0,0.205,0.114,0,0.0456,0,0.0228,0.0228,0
2026-06-09 20:41:29,0.0456,0.114,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0228,0.388,0,0.205,0.114,0,0.0456,0,0.0228,0.0228,0
2026-06-09 20:41:30,0.0456,0.114,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0228,0.388,0,0.205,0.114,0,0.0456,0,0.0228,0.0228,0
2026-06-09 20:41:31,0.0456,0.114,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0228,0.388,0,0.205,0.114,0,0.0456,0,0.0228,0.0228,0
2026-06-09 20:41:32,0.0229,0.160,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0229,0.343,0,0.434,0.137,0,0.0686,0,0,0.137,0
2026-06-09 20:41:33,0.0229,0.160,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0229,0.343,0,0.434,0.137,0,0.0686,0,0,0.137,0
2026-06-09 20:41:34,0.0229,0.160,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0229,0.343,0,0.434,0.137,0,0.0686,0,0,0.137,0
2026-06-09 20:41:35,0.0229,0.160,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0229,0.343,0,0.434,0.137,0,0.0686,0,0,0.137,0
2026-06-09 20:41:36,0.0229,0.160,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0229,0.343,0,0.434,0.137,0,0.0686,0,0,0.137,0
2026-06-09 20:41:37,0.0214,0.129,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0214,0.322,0,0.257,0.0858,0,0.0858,0,0,0.0643,0
2026-06-09 20:41:38,0.0214,0.129,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0214,0.322,0,0.257,0.0858,0,0.0858,0,0,0.0643,0
2026-06-09 20:41:39,0.0214,0.129,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0214,0.322,0,0.257,0.0858,0,0.0858,0,0,0.0643,0
2026-06-09 20:41:40,0.0214,0.129,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0214,0.322,0,0.257,0.0858,0,0.0858,0,0,0.0643,0
2026-06-09 20:41:41,0.0214,0.129,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0214,0.322,0,0.257,0.0858,0,0.0858,0,0,0.0643,0
2026-06-09 20:41:42,0.0229,0.115,11.5,,11.4,,11.4,11.5,,11.4,11.5,,11.5,,0.0229,0.367,0.0229,0.482,0.0917,0,0.0459,0,0,0.0229,0
2026-06-09 20:41:43,0.0229,0.115,11.5,,11.4,,11.4,11.5,,11.4,11.5,,11.5,,0.0229,0.367,0.0229,0.482,0.0917,0,0.0459,0,0,0.0229,0
2026-06-09 20:41:44,0.0229,0.115,11.5,,11.4,,11.4,11.5,,11.4,11.5,,11.5,,0.0229,0.367,0.0229,0.482,0.0917,0,0.0459,0,0,0.0229,0
2026-06-09 20:41:45,0.0229,0.115,11.5,,11.4,,11.4,11.5,,11.4,11.5,,11.5,,0.0229,0.367,0.0229,0.482,0.0917,0,0.0459,0,0,0.0229,0
2026-06-09 20:41:46,0.0229,0.115,11.5,,11.4,,11.4,11.5,,11.4,11.5,,11.5,,0.0229,0.367,0.0229,0.482,0.0917,0,0.0459,0,0,0.0229,0
2026-06-09 20:41:47,0,0.106,10.6,,10.6,,10.6,10.6,,10.6,10.6,,10.6,,0.0212,0.361,0,0.191,0.0849,0,0.0637,0.0212,0,0.0637,0
2026-06-09 20:41:48,0,0.106,10.6,,10.6,,10.6,10.6,,10.6,10.6,,10.6,,0.0212,0.361,0,0.191,0.0849,0,0.0637,0.0212,0,0.0637,0
2026-06-09 20:41:49,0,0.106,10.6,,10.6,,10.6,10.6,,10.6,10.6,,10.6,,0.0212,0.361,0,0.191,0.0849,0,0.0637,0.0212,0,0.0637,0
2026-06-09 20:41:50,0,0.106,10.6,,10.6,,10.6,10.6,,10.6,10.6,,10.6,,0.0212,0.361,0,0.191,0.0849,0,0.0637,0.0212,0,0.0637,0
2026-06-09 20:41:51,0,0.106,10.6,,10.6,,10.6,10.6,,10.6,10.6,,10.6,,0.0212,0.361,0,0.191,0.0849,0,0.0637,0.0212,0,0.0637,0
2026-06-09 20:41:52,0.0227,0.0907,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0227,0.363,0,0.227,0.0680,0,0.0680,0.0227,0,0.0227,0
2026-06-09 20:41:53,0.0227,0.0907,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0227,0.363,0,0.227,0.0680,0,0.0680,0.0227,0,0.0227,0
